АВС/ DEF;От;До;Емкость;Оператор;Регион;Территория ГАР;ИНН
843;7735341;7735370;30;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735400;7735400;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735401;7735447;47;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735500;7735578;79;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735579;7735579;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735580;7735659;80;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735800;7735839;40;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735840;7735840;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735841;7735884;44;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735885;7735885;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735886;7735957;72;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7735958;7735958;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7735959;7735991;33;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736172;7736231;60;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736232;7736232;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7736233;7736258;26;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736259;7736259;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7736260;7736423;164;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736424;7736426;3;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7736427;7736448;22;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736449;7736449;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7736450;7736529;80;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736600;7736664;65;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
843;7736665;7736665;1;ПАО "Ростелеком";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;7707049388
843;7736666;7736756;91;ПАО "ТАТТЕЛЕКОМ";р-н Камско-Устьинский|Республика Татарстан;м.р-н Камско-Устьинский|Республика Татарстан;1681000024
